SKU,Product - English Name,Product - Chinese Name,Date of Sale,Amount Sold
A013,Mushroom Combo,菌类拼盘,2019/04/24,6
A013,Mushroom Combo,菌类拼盘,2019/04/25,6
A013,Mushroom Combo,菌类拼盘,2019/04/26,4
A013,Mushroom Combo,菌类拼盘,2019/04/27,9
A013,Mushroom Combo,菌类拼盘,2019/04/28,4
A013,Mushroom Combo,菌类拼盘,2019/04/29,2
A013,Mushroom Combo,菌类拼盘,2019/04/30,9
A013,Mushroom Combo,菌类拼盘,2019/05/01,12
A013,Mushroom Combo,菌类拼盘,2019/05/02,2
A013,Mushroom Combo,菌类拼盘,2019/05/03,8
A013,Mushroom Combo,菌类拼盘,2019/05/04,13
A013,Mushroom Combo,菌类拼盘,2019/05/05,5
A013,Mushroom Combo,菌类拼盘,2019/05/06,3
A013,Mushroom Combo,菌类拼盘,2019/05/07,6
A013,Mushroom Combo,菌类拼盘,2019/05/08,6
A013,Mushroom Combo,菌类拼盘,2019/05/09,3
A013,Mushroom Combo,菌类拼盘,2019/05/10,12
A013,Mushroom Combo,菌类拼盘,2019/05/11,12
A013,Mushroom Combo,菌类拼盘,2019/05/12,7
A013,Mushroom Combo,菌类拼盘,2019/05/13,7
A013,Mushroom Combo,菌类拼盘,2019/05/14,5
A013,Mushroom Combo,菌类拼盘,2019/05/15,6
A013,Mushroom Combo,菌类拼盘,2019/05/16,2
A013,Mushroom Combo,菌类拼盘,2019/05/17,12
A013,Mushroom Combo,菌类拼盘,2019/05/18,7
A013,Mushroom Combo,菌类拼盘,2019/05/19,10
A013,Mushroom Combo,菌类拼盘,2019/05/20,3
A013,Mushroom Combo,菌类拼盘,2019/05/21,4
A013,Mushroom Combo,菌类拼盘,2019/05/22,7
A013,Mushroom Combo,菌类拼盘,2019/05/23,1
A013,Mushroom Combo,菌类拼盘,2019/05/24,9
A013,Mushroom Combo,菌类拼盘,2019/05/25,2
A013,Mushroom Combo,菌类拼盘,2019/05/26,7
A013,Mushroom Combo,菌类拼盘,2019/05/27,4
A013,Mushroom Combo,菌类拼盘,2019/05/28,3
A013,Mushroom Combo,菌类拼盘,2019/05/29,2
A013,Mushroom Combo,菌类拼盘,2019/05/30,6
A013,Mushroom Combo,菌类拼盘,2019/05/31,8
A013,Mushroom Combo,菌类拼盘,2019/06/01,13
A013,Mushroom Combo,菌类拼盘,2019/06/02,5
A013,Mushroom Combo,菌类拼盘,2019/06/03,2
A013,Mushroom Combo,菌类拼盘,2019/06/04,20
A013,Mushroom Combo,菌类拼盘,2019/06/05,17
A013,Mushroom Combo,菌类拼盘,2019/06/06,10
A013,Mushroom Combo,菌类拼盘,2019/06/07,13
A013,Mushroom Combo,菌类拼盘,2019/06/08,8
A013,Mushroom Combo,菌类拼盘,2019/06/09,2
A013,Mushroom Combo,菌类拼盘,2019/06/10,8
A013,Mushroom Combo,菌类拼盘,2019/06/11,6
A013,Mushroom Combo,菌类拼盘,2019/06/12,4
A013,Mushroom Combo,菌类拼盘,2019/06/13,8
A013,Mushroom Combo,菌类拼盘,2019/06/14,10
A013,Mushroom Combo,菌类拼盘,2019/06/15,12
A013,Mushroom Combo,菌类拼盘,2019/06/16,9
A013,Mushroom Combo,菌类拼盘,2019/06/17,3
A013,Mushroom Combo,菌类拼盘,2019/06/18,4
A013,Mushroom Combo,菌类拼盘,2019/06/19,5
A013,Mushroom Combo,菌类拼盘,2019/06/20,3
A013,Mushroom Combo,菌类拼盘,2019/06/21,11
A013,Mushroom Combo,菌类拼盘,2019/06/22,7
A013,Mushroom Combo,菌类拼盘,2019/06/23,11
A013,Mushroom Combo,菌类拼盘,2019/06/24,3
A013,Mushroom Combo,菌类拼盘,2019/06/25,6
A013,Mushroom Combo,菌类拼盘,2019/06/26,3
A013,Mushroom Combo,菌类拼盘,2019/06/27,4
A013,Mushroom Combo,菌类拼盘,2019/06/28,7
A013,Mushroom Combo,菌类拼盘,2019/06/29,9
A013,Mushroom Combo,菌类拼盘,2019/06/30,12
A013,Mushroom Combo,菌类拼盘,2019/07/01,2
A013,Mushroom Combo,菌类拼盘,2019/07/02,6
A013,Mushroom Combo,菌类拼盘,2019/07/03,2
A013,Mushroom Combo,菌类拼盘,2019/07/04,5
A013,Mushroom Combo,菌类拼盘,2019/07/05,9
A013,Mushroom Combo,菌类拼盘,2019/07/06,11
A013,Mushroom Combo,菌类拼盘,2019/07/07,2
A013,Mushroom Combo,菌类拼盘,2019/07/08,5
A013,Mushroom Combo,菌类拼盘,2019/07/09,7
A013,Mushroom Combo,菌类拼盘,2019/07/10,6
A013,Mushroom Combo,菌类拼盘,2019/07/11,5
A013,Mushroom Combo,菌类拼盘,2019/07/12,6
A013,Mushroom Combo,菌类拼盘,2019/07/13,10
A013,Mushroom Combo,菌类拼盘,2019/07/14,5
A013,Mushroom Combo,菌类拼盘,2019/07/15,5
A013,Mushroom Combo,菌类拼盘,2019/07/16,3
A013,Mushroom Combo,菌类拼盘,2019/07/17,5
A013,Mushroom Combo,菌类拼盘,2019/07/18,10
A013,Mushroom Combo,菌类拼盘,2019/07/19,10
A013,Mushroom Combo,菌类拼盘,2019/07/20,14
A013,Mushroom Combo,菌类拼盘,2019/07/21,12
A013,Mushroom Combo,菌类拼盘,2019/07/22,4
A013,Mushroom Combo,菌类拼盘,2019/07/23,2
A013,Mushroom Combo,菌类拼盘,2019/07/24,2
A013,Mushroom Combo,菌类拼盘,2019/07/25,5
A013,Mushroom Combo,菌类拼盘,2019/07/26,11
A013,Mushroom Combo,菌类拼盘,2019/07/27,6
A013,Mushroom Combo,菌类拼盘,2019/07/28,5
A013,Mushroom Combo,菌类拼盘,2019/07/29,1
A013,Mushroom Combo,菌类拼盘,2019/07/30,5
A013,Mushroom Combo,菌类拼盘,2019/07/31,7
A013,Mushroom Combo,菌类拼盘,2019/08/01,6
A013,Mushroom Combo,菌类拼盘,2019/08/02,15
A013,Mushroom Combo,菌类拼盘,2019/08/03,10
A013,Mushroom Combo,菌类拼盘,2019/08/04,6
A013,Mushroom Combo,菌类拼盘,2019/08/05,4
A013,Mushroom Combo,菌类拼盘,2019/08/06,6
A013,Mushroom Combo,菌类拼盘,2019/08/07,6
A013,Mushroom Combo,菌类拼盘,2019/08/08,13
A013,Mushroom Combo,菌类拼盘,2019/08/09,12
A013,Mushroom Combo,菌类拼盘,2019/08/10,9
A013,Mushroom Combo,菌类拼盘,2019/08/11,4
A013,Mushroom Combo,菌类拼盘,2019/08/12,9
A013,Mushroom Combo,菌类拼盘,2019/08/13,8
A013,Mushroom Combo,菌类拼盘,2019/08/14,4
A013,Mushroom Combo,菌类拼盘,2019/08/15,5
A013,Mushroom Combo,菌类拼盘,2019/08/16,5
A013,Mushroom Combo,菌类拼盘,2019/08/17,9
A013,Mushroom Combo,菌类拼盘,2019/08/18,9
A013,Mushroom Combo,菌类拼盘,2019/08/19,1
A013,Mushroom Combo,菌类拼盘,2019/08/20,5
A013,Mushroom Combo,菌类拼盘,2019/08/21,6
A013,Mushroom Combo,菌类拼盘,2019/08/22,1
A013,Mushroom Combo,菌类拼盘,2019/08/23,14
A013,Mushroom Combo,菌类拼盘,2019/08/24,7
A013,Mushroom Combo,菌类拼盘,2019/08/25,7
A013,Mushroom Combo,菌类拼盘,2019/08/26,4
A013,Mushroom Combo,菌类拼盘,2019/08/27,5
A013,Mushroom Combo,菌类拼盘,2019/08/28,2
A013,Mushroom Combo,菌类拼盘,2019/08/29,7
A013,Mushroom Combo,菌类拼盘,2019/08/30,12
A013,Mushroom Combo,菌类拼盘,2019/08/31,7
A013,Mushroom Combo,菌类拼盘,2019/09/01,8
A013,Mushroom Combo,菌类拼盘,2019/09/02,4
A013,Mushroom Combo,菌类拼盘,2019/09/03,6
A013,Mushroom Combo,菌类拼盘,2019/09/04,3
A013,Mushroom Combo,菌类拼盘,2019/09/05,4
A013,Mushroom Combo,菌类拼盘,2019/09/06,10
A013,Mushroom Combo,菌类拼盘,2019/09/07,7
A013,Mushroom Combo,菌类拼盘,2019/09/08,7
A013,Mushroom Combo,菌类拼盘,2019/09/09,3
A013,Mushroom Combo,菌类拼盘,2019/09/10,5
A013,Mushroom Combo,菌类拼盘,2019/09/11,5
A013,Mushroom Combo,菌类拼盘,2019/09/12,6
A013,Mushroom Combo,菌类拼盘,2019/09/13,1
A013,Mushroom Combo,菌类拼盘,2019/09/14,18
A013,Mushroom Combo,菌类拼盘,2019/09/15,6
A013,Mushroom Combo,菌类拼盘,2019/09/16,3
A013,Mushroom Combo,菌类拼盘,2019/09/17,1
A013,Mushroom Combo,菌类拼盘,2019/09/18,1
A013,Mushroom Combo,菌类拼盘,2019/09/19,5
A013,Mushroom Combo,菌类拼盘,2019/09/20,6
A013,Mushroom Combo,菌类拼盘,2019/09/21,4
A013,Mushroom Combo,菌类拼盘,2019/09/22,7
A013,Mushroom Combo,菌类拼盘,2019/09/23,3
A013,Mushroom Combo,菌类拼盘,2019/09/24,4
A013,Mushroom Combo,菌类拼盘,2019/09/25,8
A013,Mushroom Combo,菌类拼盘,2019/09/26,7
A013,Mushroom Combo,菌类拼盘,2019/09/27,6
A013,Mushroom Combo,菌类拼盘,2019/09/28,5
A013,Mushroom Combo,菌类拼盘,2019/09/29,10
A013,Mushroom Combo,菌类拼盘,2019/09/30,7
A013,Mushroom Combo,菌类拼盘,2019/10/01,3
A013,Mushroom Combo,菌类拼盘,2019/10/02,6
A013,Mushroom Combo,菌类拼盘,2019/10/03,8
A013,Mushroom Combo,菌类拼盘,2019/10/04,14
A013,Mushroom Combo,菌类拼盘,2019/10/05,11
A013,Mushroom Combo,菌类拼盘,2019/10/06,5
A013,Mushroom Combo,菌类拼盘,2019/10/07,4
A013,Mushroom Combo,菌类拼盘,2019/10/08,3
A013,Mushroom Combo,菌类拼盘,2019/10/09,8
A013,Mushroom Combo,菌类拼盘,2019/10/10,4
A013,Mushroom Combo,菌类拼盘,2019/10/11,8
A013,Mushroom Combo,菌类拼盘,2019/10/12,11
A013,Mushroom Combo,菌类拼盘,2019/10/13,6
A013,Mushroom Combo,菌类拼盘,2019/10/14,5
A013,Mushroom Combo,菌类拼盘,2019/10/15,3
A013,Mushroom Combo,菌类拼盘,2019/10/16,3
A013,Mushroom Combo,菌类拼盘,2019/10/17,5
A013,Mushroom Combo,菌类拼盘,2019/10/18,5
A013,Mushroom Combo,菌类拼盘,2019/10/19,9
A013,Mushroom Combo,菌类拼盘,2019/10/20,6
A013,Mushroom Combo,菌类拼盘,2019/10/21,2
A013,Mushroom Combo,菌类拼盘,2019/10/22,4
A013,Mushroom Combo,菌类拼盘,2019/10/23,4
A013,Mushroom Combo,菌类拼盘,2019/10/24,2
A013,Mushroom Combo,菌类拼盘,2019/10/25,9
A013,Mushroom Combo,菌类拼盘,2019/10/26,14
A013,Mushroom Combo,菌类拼盘,2019/10/27,18
A013,Mushroom Combo,菌类拼盘,2019/10/28,5
A013,Mushroom Combo,菌类拼盘,2019/10/29,1
A013,Mushroom Combo,菌类拼盘,2019/10/30,4
A013,Mushroom Combo,菌类拼盘,2019/10/31,1
A013,Mushroom Combo,菌类拼盘,2019/11/01,8
A013,Mushroom Combo,菌类拼盘,2019/11/02,3
A013,Mushroom Combo,菌类拼盘,2019/11/03,4
A013,Mushroom Combo,菌类拼盘,2019/11/04,5
A013,Mushroom Combo,菌类拼盘,2019/11/05,7
A013,Mushroom Combo,菌类拼盘,2019/11/06,3
A013,Mushroom Combo,菌类拼盘,2019/11/07,3
A013,Mushroom Combo,菌类拼盘,2019/11/08,14
A013,Mushroom Combo,菌类拼盘,2019/11/09,3
A013,Mushroom Combo,菌类拼盘,2019/11/10,2
A013,Mushroom Combo,菌类拼盘,2019/11/11,4
A013,Mushroom Combo,菌类拼盘,2019/11/12,4
A013,Mushroom Combo,菌类拼盘,2019/11/13,3
A013,Mushroom Combo,菌类拼盘,2019/11/14,6
A013,Mushroom Combo,菌类拼盘,2019/11/15,5
A013,Mushroom Combo,菌类拼盘,2019/11/16,12
A013,Mushroom Combo,菌类拼盘,2019/11/17,5
A013,Mushroom Combo,菌类拼盘,2019/11/18,2
A013,Mushroom Combo,菌类拼盘,2019/11/19,2
A013,Mushroom Combo,菌类拼盘,2019/11/20,7
A013,Mushroom Combo,菌类拼盘,2019/11/21,7
A013,Mushroom Combo,菌类拼盘,2019/11/22,6
A013,Mushroom Combo,菌类拼盘,2019/11/23,6
A013,Mushroom Combo,菌类拼盘,2019/11/24,7
A013,Mushroom Combo,菌类拼盘,2019/11/25,1
A013,Mushroom Combo,菌类拼盘,2019/11/26,3
A013,Mushroom Combo,菌类拼盘,2019/11/27,5
A013,Mushroom Combo,菌类拼盘,2019/11/28,12
A013,Mushroom Combo,菌类拼盘,2019/11/29,10
A013,Mushroom Combo,菌类拼盘,2019/11/30,2
A013,Mushroom Combo,菌类拼盘,2019/12/01,3
A013,Mushroom Combo,菌类拼盘,2019/12/02,4
A013,Mushroom Combo,菌类拼盘,2019/12/03,6
A013,Mushroom Combo,菌类拼盘,2019/12/04,2
A013,Mushroom Combo,菌类拼盘,2019/12/05,2
A013,Mushroom Combo,菌类拼盘,2019/12/06,3
A013,Mushroom Combo,菌类拼盘,2019/12/07,9
A013,Mushroom Combo,菌类拼盘,2019/12/08,7
A013,Mushroom Combo,菌类拼盘,2019/12/09,2
A013,Mushroom Combo,菌类拼盘,2019/12/10,4
A013,Mushroom Combo,菌类拼盘,2019/12/11,4
A013,Mushroom Combo,菌类拼盘,2019/12/12,6
A013,Mushroom Combo,菌类拼盘,2019/12/13,8
A013,Mushroom Combo,菌类拼盘,2019/12/14,9
A013,Mushroom Combo,菌类拼盘,2019/12/15,11
A013,Mushroom Combo,菌类拼盘,2019/12/16,5
A013,Mushroom Combo,菌类拼盘,2019/12/17,7
A013,Mushroom Combo,菌类拼盘,2019/12/18,4
A013,Mushroom Combo,菌类拼盘,2019/12/19,6
A013,Mushroom Combo,菌类拼盘,2019/12/20,13
A013,Mushroom Combo,菌类拼盘,2019/12/21,7
A013,Mushroom Combo,菌类拼盘,2019/12/22,10
A013,Mushroom Combo,菌类拼盘,2019/12/23,8
A013,Mushroom Combo,菌类拼盘,2019/12/24,8
A013,Mushroom Combo,菌类拼盘,2019/12/25,6
A013,Mushroom Combo,菌类拼盘,2019/12/26,5
A013,Mushroom Combo,菌类拼盘,2019/12/27,11
A013,Mushroom Combo,菌类拼盘,2019/12/28,6
A013,Mushroom Combo,菌类拼盘,2019/12/29,3
A013,Mushroom Combo,菌类拼盘,2019/12/30,10
A013,Mushroom Combo,菌类拼盘,2019/12/31,16
A013,Mushroom Combo,菌类拼盘,2020/01/01,8
A013,Mushroom Combo,菌类拼盘,2020/01/02,6
A013,Mushroom Combo,菌类拼盘,2020/01/03,8
A013,Mushroom Combo,菌类拼盘,2020/01/04,5
A013,Mushroom Combo,菌类拼盘,2020/01/05,4
A013,Mushroom Combo,菌类拼盘,2020/01/06,2
A013,Mushroom Combo,菌类拼盘,2020/01/07,2
A013,Mushroom Combo,菌类拼盘,2020/01/08,3
A013,Mushroom Combo,菌类拼盘,2020/01/09,9
A013,Mushroom Combo,菌类拼盘,2020/01/10,4
A013,Mushroom Combo,菌类拼盘,2020/01/11,11
A013,Mushroom Combo,菌类拼盘,2020/01/12,5
A013,Mushroom Combo,菌类拼盘,2020/01/14,6
A013,Mushroom Combo,菌类拼盘,2020/01/15,4
A013,Mushroom Combo,菌类拼盘,2020/01/16,9
A013,Mushroom Combo,菌类拼盘,2020/01/17,13
A013,Mushroom Combo,菌类拼盘,2020/01/18,4
A013,Mushroom Combo,菌类拼盘,2020/01/19,6
A013,Mushroom Combo,菌类拼盘,2020/01/20,5
A013,Mushroom Combo,菌类拼盘,2020/01/21,8
A013,Mushroom Combo,菌类拼盘,2020/01/22,4
A013,Mushroom Combo,菌类拼盘,2020/01/23,7
A013,Mushroom Combo,菌类拼盘,2020/01/24,25
A013,Mushroom Combo,菌类拼盘,2020/01/25,6
A013,Mushroom Combo,菌类拼盘,2020/01/26,3
A013,Mushroom Combo,菌类拼盘,2020/01/27,8
A013,Mushroom Combo,菌类拼盘,2020/01/28,5
A013,Mushroom Combo,菌类拼盘,2020/01/29,4
A013,Mushroom Combo,菌类拼盘,2020/01/30,2
A013,Mushroom Combo,菌类拼盘,2020/01/31,4
A013,Mushroom Combo,菌类拼盘,2020/02/01,6
A013,Mushroom Combo,菌类拼盘,2020/02/02,2
A013,Mushroom Combo,菌类拼盘,2020/02/03,7
A013,Mushroom Combo,菌类拼盘,2020/02/04,2
A013,Mushroom Combo,菌类拼盘,2020/02/05,3
A013,Mushroom Combo,菌类拼盘,2020/02/06,5
A013,Mushroom Combo,菌类拼盘,2020/02/07,3
A013,Mushroom Combo,菌类拼盘,2020/02/09,6
A013,Mushroom Combo,菌类拼盘,2020/02/11,1
A013,Mushroom Combo,菌类拼盘,2020/02/12,3
A013,Mushroom Combo,菌类拼盘,2020/02/13,2
A013,Mushroom Combo,菌类拼盘,2020/02/14,3
A013,Mushroom Combo,菌类拼盘,2020/02/15,5
A013,Mushroom Combo,菌类拼盘,2020/02/17,1
A013,Mushroom Combo,菌类拼盘,2020/02/18,2
A013,Mushroom Combo,菌类拼盘,2020/02/19,1
A013,Mushroom Combo,菌类拼盘,2020/02/20,2
A013,Mushroom Combo,菌类拼盘,2020/02/21,2
A013,Mushroom Combo,菌类拼盘,2020/02/22,3
A013,Mushroom Combo,菌类拼盘,2020/02/23,4
A013,Mushroom Combo,菌类拼盘,2020/02/24,2
A013,Mushroom Combo,菌类拼盘,2020/02/25,1
A013,Mushroom Combo,菌类拼盘,2020/02/27,1
A013,Mushroom Combo,菌类拼盘,2020/02/28,5
A013,Mushroom Combo,菌类拼盘,2020/02/29,6
A013,Mushroom Combo,菌类拼盘,2020/03/01,2
A013,Mushroom Combo,菌类拼盘,2020/03/02,1
A013,Mushroom Combo,菌类拼盘,2020/03/03,3
A013,Mushroom Combo,菌类拼盘,2020/03/04,4
A013,Mushroom Combo,菌类拼盘,2020/03/05,2
A013,Mushroom Combo,菌类拼盘,2020/03/06,2
A013,Mushroom Combo,菌类拼盘,2020/03/07,3
A013,Mushroom Combo,菌类拼盘,2020/03/08,3
A013,Mushroom Combo,菌类拼盘,2020/03/09,1
A013,Mushroom Combo,菌类拼盘,2020/03/10,1
A013,Mushroom Combo,菌类拼盘,2020/03/13,4
A013,Mushroom Combo,菌类拼盘,2020/03/14,1
A013,Mushroom Combo,菌类拼盘,2020/03/15,3
A013,Mushroom Combo,菌类拼盘,2020/03/16,1
A013,Mushroom Combo,菌类拼盘,2020/03/17,1
A013,Mushroom Combo,菌类拼盘,2020/03/19,3
A013,Mushroom Combo,菌类拼盘,2020/03/20,1
A013,Mushroom Combo,菌类拼盘,2020/03/21,2
A013,Mushroom Combo,菌类拼盘,2020/03/22,2
A013,Mushroom Combo,菌类拼盘,2020/03/23,1
A013,Mushroom Combo,菌类拼盘,2020/03/25,1
A013,Mushroom Combo,菌类拼盘,2020/03/26,1
A013,Mushroom Combo,菌类拼盘,2020/03/27,1
A013,Mushroom Combo,菌类拼盘,2020/03/28,1
A013,Mushroom Combo,菌类拼盘,2020/03/31,1
A013,Mushroom Combo,菌类拼盘,2020/04/02,1
A013,Mushroom Combo,菌类拼盘,2020/04/05,2
A013,Mushroom Combo,菌类拼盘,2020/04/06,1
A013,Mushroom Combo,菌类拼盘,2020/04/10,3
A013,Mushroom Combo,菌类拼盘,2020/04/11,2
A013,Mushroom Combo,菌类拼盘,2020/04/13,1
A013,Mushroom Combo,菌类拼盘,2020/04/18,1
A013,Mushroom Combo,菌类拼盘,2020/04/20,1
A013,Mushroom Combo,菌类拼盘,2020/04/25,3
A013,Mushroom Combo,菌类拼盘,2020/04/30,1
A013,Mushroom Combo,菌类拼盘,2020/05/09,1
A013,Mushroom Combo,菌类拼盘,2020/05/17,1
A013,Mushroom Combo,菌类拼盘,2020/05/30,1
A013,Mushroom Combo,菌类拼盘,2020/05/31,2
A013,Mushroom Combo,菌类拼盘,2020/06/07,1
A013,Mushroom Combo,菌类拼盘,2020/06/15,1
A013,Mushroom Combo,菌类拼盘,2020/06/19,2
A013,Mushroom Combo,菌类拼盘,2020/06/20,7
A013,Mushroom Combo,菌类拼盘,2020/06/21,5
A013,Mushroom Combo,菌类拼盘,2020/06/22,4
A013,Mushroom Combo,菌类拼盘,2020/06/24,1
A013,Mushroom Combo,菌类拼盘,2020/06/25,2
A013,Mushroom Combo,菌类拼盘,2020/06/26,4
A013,Mushroom Combo,菌类拼盘,2020/06/27,9
A013,Mushroom Combo,菌类拼盘,2020/06/28,4
A013,Mushroom Combo,菌类拼盘,2020/06/29,1
A013,Mushroom Combo,菌类拼盘,2020/06/30,3
A013,Mushroom Combo,菌类拼盘,2020/07/01,2
A013,Mushroom Combo,菌类拼盘,2020/07/02,1
A013,Mushroom Combo,菌类拼盘,2020/07/03,6
A013,Mushroom Combo,菌类拼盘,2020/07/04,6
A013,Mushroom Combo,菌类拼盘,2020/07/05,5
A013,Mushroom Combo,菌类拼盘,2020/07/07,2
A013,Mushroom Combo,菌类拼盘,2020/07/08,4
A013,Mushroom Combo,菌类拼盘,2020/07/09,7
A013,Mushroom Combo,菌类拼盘,2020/07/10,3
A013,Mushroom Combo,菌类拼盘,2020/07/11,12
A013,Mushroom Combo,菌类拼盘,2020/07/12,3
A013,Mushroom Combo,菌类拼盘,2020/07/13,5
A013,Mushroom Combo,菌类拼盘,2020/07/14,1
A013,Mushroom Combo,菌类拼盘,2020/07/16,7
A013,Mushroom Combo,菌类拼盘,2020/07/17,7
A013,Mushroom Combo,菌类拼盘,2020/07/18,7
A013,Mushroom Combo,菌类拼盘,2020/07/21,4
A013,Mushroom Combo,菌类拼盘,2020/07/22,3
A013,Mushroom Combo,菌类拼盘,2020/07/23,1
A013,Mushroom Combo,菌类拼盘,2020/07/24,3
A013,Mushroom Combo,菌类拼盘,2020/07/25,3
A013,Mushroom Combo,菌类拼盘,2020/07/26,5
A013,Mushroom Combo,菌类拼盘,2020/07/27,3
A013,Mushroom Combo,菌类拼盘,2020/07/28,1
A013,Mushroom Combo,菌类拼盘,2020/07/29,6
A013,Mushroom Combo,菌类拼盘,2020/07/30,8
A013,Mushroom Combo,菌类拼盘,2020/07/31,9
A013,Mushroom Combo,菌类拼盘,2020/08/01,4
A013,Mushroom Combo,菌类拼盘,2020/08/02,2
A013,Mushroom Combo,菌类拼盘,2020/08/06,3
A013,Mushroom Combo,菌类拼盘,2020/08/07,9
A013,Mushroom Combo,菌类拼盘,2020/08/08,7
A013,Mushroom Combo,菌类拼盘,2020/08/09,4
A013,Mushroom Combo,菌类拼盘,2020/08/10,3
A013,Mushroom Combo,菌类拼盘,2020/08/11,1
A013,Mushroom Combo,菌类拼盘,2020/08/13,2
A013,Mushroom Combo,菌类拼盘,2020/08/14,7
A013,Mushroom Combo,菌类拼盘,2020/08/15,8
A013,Mushroom Combo,菌类拼盘,2020/08/16,3
A013,Mushroom Combo,菌类拼盘,2020/08/17,1
A013,Mushroom Combo,菌类拼盘,2020/08/18,1
A013,Mushroom Combo,菌类拼盘,2020/08/19,1
A013,Mushroom Combo,菌类拼盘,2020/08/21,6
A013,Mushroom Combo,菌类拼盘,2020/08/22,9
A013,Mushroom Combo,菌类拼盘,2020/08/23,4
A013,Mushroom Combo,菌类拼盘,2020/08/24,2
A013,Mushroom Combo,菌类拼盘,2020/08/26,1
A013,Mushroom Combo,菌类拼盘,2020/08/27,2
A013,Mushroom Combo,菌类拼盘,2020/08/28,8
A013,Mushroom Combo,菌类拼盘,2020/08/29,9
A013,Mushroom Combo,菌类拼盘,2020/08/30,7
A013,Mushroom Combo,菌类拼盘,2020/08/31,1
A013,Mushroom Combo,菌类拼盘,2020/09/01,1
A013,Mushroom Combo,菌类拼盘,2020/09/02,3
A013,Mushroom Combo,菌类拼盘,2020/09/03,6
A013,Mushroom Combo,菌类拼盘,2020/09/04,11
A013,Mushroom Combo,菌类拼盘,2020/09/05,7
A013,Mushroom Combo,菌类拼盘,2020/09/06,4
A013,Mushroom Combo,菌类拼盘,2020/09/07,2
A013,Mushroom Combo,菌类拼盘,2020/09/08,2
A013,Mushroom Combo,菌类拼盘,2020/09/09,1
A013,Mushroom Combo,菌类拼盘,2020/09/10,1
A013,Mushroom Combo,菌类拼盘,2020/09/11,5
A013,Mushroom Combo,菌类拼盘,2020/09/12,4
A013,Mushroom Combo,菌类拼盘,2020/09/13,2
A013,Mushroom Combo,菌类拼盘,2020/09/14,2
A013,Mushroom Combo,菌类拼盘,2020/09/16,3
A013,Mushroom Combo,菌类拼盘,2020/09/17,7
A013,Mushroom Combo,菌类拼盘,2020/09/18,4
A013,Mushroom Combo,菌类拼盘,2020/09/19,1
A013,Mushroom Combo,菌类拼盘,2020/09/20,3
A013,Mushroom Combo,菌类拼盘,2020/09/21,2
A013,Mushroom Combo,菌类拼盘,2020/09/22,1
A013,Mushroom Combo,菌类拼盘,2020/09/24,4
A013,Mushroom Combo,菌类拼盘,2020/09/25,6
A013,Mushroom Combo,菌类拼盘,2020/09/26,9
A013,Mushroom Combo,菌类拼盘,2020/09/27,5
A013,Mushroom Combo,菌类拼盘,2020/09/28,4
A013,Mushroom Combo,菌类拼盘,2020/09/30,5
A013,Mushroom Combo,菌类拼盘,2020/10/01,3
A013,Mushroom Combo,菌类拼盘,2020/10/02,5
A013,Mushroom Combo,菌类拼盘,2020/10/03,9
A013,Mushroom Combo,菌类拼盘,2020/10/04,1
A013,Mushroom Combo,菌类拼盘,2020/10/07,7
A013,Mushroom Combo,菌类拼盘,2020/10/08,2
A013,Mushroom Combo,菌类拼盘,2020/10/09,9
A013,Mushroom Combo,菌类拼盘,2020/10/10,4
A013,Mushroom Combo,菌类拼盘,2020/10/11,9
A013,Mushroom Combo,菌类拼盘,2020/10/12,1
A013,Mushroom Combo,菌类拼盘,2020/10/13,1
A013,Mushroom Combo,菌类拼盘,2020/10/14,1
A013,Mushroom Combo,菌类拼盘,2020/10/15,1
A013,Mushroom Combo,菌类拼盘,2020/10/16,8
A013,Mushroom Combo,菌类拼盘,2020/10/17,4
A013,Mushroom Combo,菌类拼盘,2020/10/18,3
A013,Mushroom Combo,菌类拼盘,2020/10/19,1
A013,Mushroom Combo,菌类拼盘,2020/10/20,2
A013,Mushroom Combo,菌类拼盘,2020/10/21,1
A013,Mushroom Combo,菌类拼盘,2020/10/23,5
A013,Mushroom Combo,菌类拼盘,2020/10/24,4
A013,Mushroom Combo,菌类拼盘,2020/10/25,2
A013,Mushroom Combo,菌类拼盘,2020/10/26,1
A013,Mushroom Combo,菌类拼盘,2020/10/27,5
A013,Mushroom Combo,菌类拼盘,2020/10/28,1
A013,Mushroom Combo,菌类拼盘,2020/10/29,6
A013,Mushroom Combo,菌类拼盘,2020/10/30,8
A013,Mushroom Combo,菌类拼盘,2020/10/31,14
A013,Mushroom Combo,菌类拼盘,2020/11/01,4
A013,Mushroom Combo,菌类拼盘,2020/11/02,3
A013,Mushroom Combo,菌类拼盘,2020/11/03,3
A013,Mushroom Combo,菌类拼盘,2020/11/04,6
A013,Mushroom Combo,菌类拼盘,2020/11/06,3
A013,Mushroom Combo,菌类拼盘,2020/11/07,6
A013,Mushroom Combo,菌类拼盘,2020/11/08,1
A013,Mushroom Combo,菌类拼盘,2020/11/09,3
